710,261,0.002024685
986,363,0.002028385
1031,379,0.002034794
321,118,0.002057155
201,74,0.002065612
895,329,0.002082913
574,211,0.002097318
1024,377,0.002101457
823,303,0.002110211
827,304,0.002112908
1080,397,0.002121194
622,229,0.002124623
1043,384,0.002135995
253,93,0.002148279
421,155,0.002152796
1062,391,0.002169296
944,347,0.002179267
641,236,0.002180134
691,254,0.002190612
861,317,0.0021935
1081,398,0.002201426
438,161,0.002215066
1061,390,0.002230992
220,81,0.002232446
623,229,0.002242189
808,297,0.002256892
993,365,0.002266117
899,331,0.002269744
679,250,0.002281828
459,169,0.002305497
185,68,0.002306407
698,257,0.002328521
937,345,0.002339799
1042,383,0.002344803
857,315,0.002353092
672,247,0.002365945
239,88,0.002372738
487,179,0.002388563
975,359,0.002404391
789,290,0.002407827
736,271,0.00241467
497,183,0.002434834
302,111,0.002438892
755,278,0.00245449
1023,376,0.002462852
1013,373,0.002464134
721,265,0.002472889
258,95,0.002492355
419,154,0.002497392
955,351,0.002515892
1051,387,0.002519555
793,292,0.002528404
536,197,0.002530354
535,197,0.002545788
653,240,0.002551505
812,299,0.002562765
770,283,0.002566228
887,326,0.002577067
1004,369,0.00258538
277,102,0.002595554
850,313,0.002626876
573,211,0.002642018
117,43,0.002648404
869,320,0.002656828
296,109,0.002685498
985,362,0.002712647
907,334,0.002712966
868,319,0.002721306
611,225,0.002726273
751,276,0.002732664
926,341,0.002739306
634,233,0.002748214
315,116,0.002764587
517,190,0.002770803
917,337,0.002786421
964,355,0.002788871
649,239,0.002800657
400,147,0.002806607
983,362,0.002812215
1083,398,0.002823699
683,251,0.002833709
334,123,0.002834674
966,355,0.002844932
1021,376,0.002856297
687,253,0.002866809
283,104,0.002872018
1040,383,0.002877129
353,130,0.002897213
1015,373,0.002897796
732,269,0.002907763
1078,397,0.002916589
725,267,0.002926023
449,165,0.002930293
1064,391,0.002945793
372,137,0.002953361
615,226,0.00295711
781,287,0.002972527
763,281,0.002979337
947,348,0.002982539
391,144,0.003004051
801,295,0.003027591
166,61,0.003029647
410,151,0.00305004
839,309,0.003071472
1045,384,0.003072338
879,323,0.003080401
429,158,0.003091955
713,262,0.003092217
547,201,0.003111206
877,323,0.00311155
928,341,0.003125796
448,165,0.003130313
381,140,0.003146743
915,337,0.003148297
467,172,0.003165549
977,359,0.00316664
596,219,0.003179359
953,351,0.003182113
811,298,0.003194682
486,179,0.00319803
1026,377,0.003203583
991,365,0.003213335
505,186,0.003228065
215,79,0.003237159
1029,379,0.003242251
524,193,0.003255922
1067,393,0.003269106
909,334,0.003275058
543,200,0.003281828
694,255,0.003286799
562,207,0.003305983
479,176,0.003309081
581,214,0.003328557
743,273,0.003329893
1007,370,0.003339793
600,221,0.003349702
264,97,0.003367656
619,228,0.003369548
638,235,0.003388211
841,309,0.003401019
657,242,0.003405795
577,212,0.003416285
676,249,0.003422391
890,327,0.00343071
695,256,0.003438078
714,263,0.003452931
313,115,0.003457302
733,270,0.003467014
752,277,0.003480384
988,363,0.003481257
675,248,0.003492365
771,284,0.003493096
1037,381,0.003502948
790,291,0.003505196
809,298,0.003516728
362,133,0.003522683
828,305,0.00352773
847,312,0.003538239
866,319,0.003548286
773,284,0.003549157
885,326,0.003557902
904,333,0.003567114
411,151,0.003572476
923,340,0.003575946
942,347,0.003584422
961,354,0.003592563
871,320,0.003593172
980,361,0.003600388
999,368,0.003607915
460,169,0.003611663
1018,375,0.003615162
1037,382,0.003622143
969,356,0.003628284
1056,389,0.003628872
1075,396,0.003635364
509,187,0.003643305
1067,392,0.003656947
558,205,0.003669391
607,223,0.003691266
656,241,0.003709873
705,259,0.003725894
754,277,0.003739832
803,295,0.00375207
852,313,0.0037629
901,331,0.003772552
950,349,0.003781209
999,367,0.003789016
1048,385,0.003796094
49,18,0.003940394
19,7,0.003996114
1059,389,0.00408321
1010,371,0.004090139
961,353,0.004097775
912,335,0.004106231
863,317,0.004115648
814,299,0.004126198
765,281,0.0041381
716,263,0.004151632
667,245,0.004167151
618,227,0.004185132
569,209,0.00420621
520,191,0.004231261
991,364,0.004245644
471,173,0.004261524
893,328,0.004279147
422,155,0.004298817
795,292,0.004320911
373,137,0.004345909
1072,395,0.004357778
1053,388,0.004364303
1070,393,0.004364482
1034,381,0.004371067
697,256,0.004374422
1015,374,0.004378085
1021,375,0.004384838
996,367,0.004385371
977,360,0.00439294
958,353,0.004400809
324,119,0.004407247
939,346,0.004408996
920,339,0.004417522
901,332,0.004426407
923,339,0.004432036
882,325,0.004435675
863,318,0.00444535
599,220,0.004445444
844,311,0.004455462
874,321,0.004459605
825,304,0.004466039
806,297,0.004477115
787,290,0.004488725
275,101,0.004490449
768,283,0.00450091
749,276,0.004513713
1051,386,0.004516099
776,285,0.004525189
730,269,0.004527182
711,262,0.00454137
501,184,0.004544258
692,255,0.004556338
727,267,0.004564613
673,248,0.004572151
953,350,0.004575314
654,241,0.004588882
635,234,0.004606615
226,83,0.004609738
616,227,0.004625441
1081,397,0.004640086
597,220,0.004645465
855,314,0.004648108
629,231,0.004661894
578,213,0.004666805
1032,379,0.004673317
559,206,0.004689595
403,148,0.004691145
983,361,0.004709861
540,199,0.004713989
580,213,0.004722866
1061,391,0.004726841
757,278,0.004739754
521,192,0.004740162
934,343,0.004750242
1023,377,0.004753977
502,185,0.004768315
985,363,0.004783206
177,65,0.004795095
483,178,0.004798682
947,349,0.00481478
464,171,0.004831536
1013,372,0.004836451
836,307,0.004845207
909,335,0.004848993
659,242,0.004858667
445,164,0.004867194
482,177,0.004882013
871,321,0.00488619
787,289,0.004901563
426,157,0.004906032
833,307,0.00492678
305,112,0.004932457
407,150,0.004948495
1043,383,0.004955769
738,271,0.004965404
795,293,0.004971248
433,159,0.004988612
388,143,0.004995115
994,365,0.005005843
561,206,0.005019142
757,279,0.00502018
689,253,0.00503833
369,136,0.005046534
817,300,0.005051505
945,347,0.005061111
1073,394,0.005068425
719,265,0.005074281
1069,394,0.005083859
350,129,0.005103534
128,47,0.005122427
1031,380,0.005123934
681,251,0.005134418
1012,373,0.005145099
331,122,0.005167074
975,358,0.005181859
974,359,0.005189906
847,311,0.00519084
643,237,0.00520166
719,264,0.00520302
955,352,0.005213647
591,217,0.005220476
1054,387,0.005232383
312,115,0.00523835
463,170,0.005247583
917,338,0.005264077
798,293,0.00526766
605,223,0.005277344
898,331,0.005290892
335,123,0.005295407
293,108,0.005318865
877,322,0.005320656
542,199,0.005336262
860,317,0.005348075
749,275,0.005354535
567,209,0.005363168
956,351,0.005364895
841,310,0.005378603
207,76,0.005402382
274,101,0.005410541
1077,397,0.005435481
907,333,0.005441895
803,296,0.005443991
700,257,0.00545358
529,195,0.005461316
493,181,0.005475078
784,289,0.00547906
1039,383,0.005488095
779,286,0.005494395
1065,391,0.005503338
255,94,0.005515871
286,105,0.005527695
1001,369,0.005544701
746,275,0.005554556
937,344,0.005555381
651,239,0.005567544
491,181,0.005574646
1016,373,0.005578761
727,268,0.005595261
365,134,0.005598769
963,355,0.005605772
809,297,0.005623895
236,87,0.00563815
444,163,0.005644552
967,355,0.005661834
925,341,0.005671858
523,192,0.005676505
689,254,0.005683403
602,221,0.005700072
453,167,0.005706978
681,250,0.005718172
670,247,0.005731221
760,279,0.005732508
887,327,0.005743602
839,308,0.005744146
918,337,0.00575378
997,366,0.005761887
1076,395,0.005768804
217,80,0.005781828
1066,393,0.005813635
849,313,0.005821765
632,233,0.005835477
1047,386,0.005846595
79,29,0.005856103
415,153,0.005863528
1028,379,0.005880773
613,226,0.005892448
811,299,0.005907247
1009,372,0.005916237
1057,388,0.005944976
978,359,0.005952155
198,73,0.005953061
899,330,0.005960596
820,301,0.005970663
741,272,0.005982877
971,358,0.005991326
662,243,0.005998007
773,285,0.006001127
583,214,0.006017237
575,212,0.006017678
1087,399,0.006028948
952,351,0.006031116
504,185,0.006042496
377,139,0.006051613
929,341,0.006058347
933,344,0.006072526
425,156,0.006077146
556,205,0.006086707
771,283,0.006099797
735,271,0.006104707
914,337,0.006115656
346,127,0.00612762
959,352,0.00614999
179,66,0.006160616
613,225,0.006162616
880,323,0.006176376
1055,389,0.006199566
876,323,0.006207525
267,98,0.006207967
697,257,0.006219572
989,363,0.006236078
518,191,0.006239944
722,265,0.006246473
857,316,0.006256512
455,167,0.00626907
339,125,0.006281828
643,236,0.006294443
838,309,0.006307718
831,305,0.006308335
1019,374,0.006317102
499,184,0.006325307
659,243,0.006347672
188,69,0.006355853
819,302,0.006361299
979,361,0.006370471
1049,385,0.006393496
861,316,0.006401716
673,247,0.006414528
160,59,0.006417422
485,178,0.006437273
782,287,0.006456847
1079,396,0.006465646
941,347,0.006466266
781,288,0.006476273
297,109,0.006488814
621,229,0.006491435
1082,399,0.00650238
1000,367,0.006513812
461,170,0.006517123
703,258,0.006524373
762,281,0.006538056
1063,392,0.006547135
406,149,0.006550386
301,111,0.006570117
921,338,0.006570243
515,189,0.006585896
1044,385,0.006593517
743,274,0.006602996
624,229,0.006609001
733,269,0.006625235
442,163,0.006625387
842,309,0.006637265
1025,378,0.006641617
951,349,0.006646538
1060,389,0.006653904
583,215,0.006653921
724,267,0.006671342
865,319,0.006683082
1006,371,0.006691532
109,40,0.006718172
141,52,0.006743367
1011,371,0.006785557
902,331,0.0067937
968,357,0.006797235
793,291,0.006804082
827,305,0.006806419
684,251,0.006817773
686,253,0.006819378
575,211,0.006836655
545,201,0.006839042
1041,382,0.006849062
949,350,0.006853257
466,171,0.00686437
404,149,0.006872432
823,302,0.006883734
1071,395,0.006889423
667,246,0.006899715
357,131,0.006909011
930,343,0.006911566
962,353,0.006930636
263,97,0.006941622
605,222,0.006943397
853,313,0.006957788
911,336,0.006972305
648,239,0.006984757
248,91,0.006992897
1033,381,0.006995739
385,142,0.007014223
883,324,0.007026814
892,329,0.007035628
635,233,0.00704006
1022,375,0.007051505
507,187,0.007051882
387,142,0.007070284
629,232,0.007074932
751,277,0.007090493
913,335,0.007091306
873,322,0.007101704
526,193,0.007106773
995,367,0.007110166
665,244,0.007128008
804,295,0.0071419
943,346,0.007151698
1082,397,0.007158978
122,45,0.007170717
139,51,0.007208368
1079,398,0.007226552
957,353,0.00723367
835,308,0.007242867
713,263,0.007255212
1003,368,0.00726165
864,317,0.007270222
591,218,0.007272654
725,266,0.007282081
1060,391,0.007284386
469,173,0.007299169
586,215,0.007299567
1033,379,0.007311839
816,301,0.007318373
447,164,0.007327928
347,128,0.007344328
755,277,0.00734994
1063,390,0.007359197
919,339,0.007367374
572,211,0.007381355
308,113,0.007381888
797,294,0.007397475
1022,377,0.007406497
785,288,0.007412616
477,175,0.007432457
225,83,0.007438455
646,237,0.007456568
815,299,0.00747068
1003,370,0.007471018
984,361,0.007479944
778,287,0.007480435
553,204,0.007497515
881,325,0.007512598
169,62,0.007524623
328,121,0.007538027
1044,383,0.007566736
759,280,0.007567543
875,321,0.007574869
706,259,0.007586897
431,159,0.007590005
537,197,0.007606496
965,356,0.007607671
905,332,0.007621786
534,197,0.00762193
637,235,0.007643531
368,135,0.007644097
740,273,0.007659118
935,343,0.007665693
843,311,0.007670896
567,208,0.00767971
946,349,0.007680109
1049,387,0.007687513
766,281,0.007696819
965,354,0.007706872
199,73,0.007745569
103,38,0.007755513
1025,376,0.007782001
826,303,0.007790779
627,230,0.007805128
1055,387,0.007816363
1011,373,0.007826064
428,157,0.007832821
908,335,0.007834067
805,297,0.007844118
1085,398,0.007848825
702,259,0.007857118
657,241,0.00785925
886,325,0.007872018
599,221,0.007874589
496,183,0.007899315
229,84,0.007908648
889,328,0.007915975
393,145,0.007937001
946,347,0.007942955
717,263,0.007953913
1076,397,0.007954373
683,252,0.007964368
488,179,0.007975155
973,359,0.007975422
747,274,0.007995544
290,107,0.008001455
1006,369,0.008005434
1057,390,0.008025418
259,95,0.008033961
767,283,0.008034479
477,176,0.008054556
1066,391,0.008060883
807,296,0.008069523
664,245,0.008077747
548,201,0.008086331
851,314,0.008090746
1038,383,0.008099061
837,307,0.008102536
289,106,0.008133266
187,69,0.008136901
897,329,0.008161941
1019,376,0.008175445
608,223,0.008175571
832,307,0.008184109
927,340,0.00818876
645,238,0.008197795
319,117,0.008213898
458,169,0.008222657
987,362,0.008237509
729,269,0.008244654
668,245,0.008248784
1000,369,0.008254728
1017,373,0.008259727
349,128,0.008280672
271,100,0.008281828
1077,395,0.00830045
728,267,0.008309932
897,331,0.00831204
626,231,0.008325119
379,139,0.008336877
981,362,0.008337077
355,131,0.008358164
788,289,0.00836177
794,293,0.008384218
409,150,0.008384838
439,162,0.008405285
848,311,0.008406274
962,355,0.008422674
439,161,0.008426246
523,193,0.008437269
908,333,0.008444898
607,224,0.0084604
469,172,0.008462358
691,255,0.008477907
968,355,0.008478735
775,286,0.008491619
499,183,0.008494128
859,317,0.008502649
1028,377,0.008508622
943,348,0.008511714
1027,379,0.008519295
529,194,0.008522295
1088,399,0.008535214
559,205,0.00854744
589,216,0.008570023
619,227,0.008590418
84,31,0.008604409
649,238,0.008608928
679,249,0.008625802
709,260,0.008641248
739,271,0.008655441
769,282,0.008668526
799,293,0.008680629
1073,396,0.008685869
829,304,0.008691856
989,365,0.008692787
905,334,0.00870099
859,315,0.008702299
821,303,0.008710871
889,326,0.008712037
919,337,0.008721139
737,272,0.008723005
949,348,0.008729666
979,359,0.00873767
653,241,0.00873826
1009,370,0.008745199
1039,381,0.008752292
569,210,0.008758019
1069,392,0.008758988
1054,389,0.00877026
485,179,0.008784622
886,327,0.008801706
401,148,0.008822369
718,265,0.008847866
1035,382,0.008857745
317,117,0.008880119
867,320,0.008906828
550,203,0.008922223
783,289,0.008939268
1016,375,0.008948495
233,86,0.008979503
30,11,0.008990899
1081,399,0.009008646
848,313,0.009016653
615,227,0.009030727
997,368,0.009042698
382,141,0.00906197
913,337,0.009083015
531,196,0.009098155
680,251,0.009118482
829,306,0.009131502
978,361,0.009140554
149,55,0.009190919
1061,389,0.009224598
1031,378,0.009231399
1001,367,0.009238608
959,354,0.00924228
971,356,0.009246261
810,299,0.009251728
941,345,0.009254403
911,334,0.009263082
661,244,0.009265435
881,323,0.009272351
851,312,0.009282274
512,189,0.009287119
821,301,0.009292922
875,323,0.0093035
791,290,0.009304378
761,279,0.009316738
363,134,0.009326605
731,268,0.009330112
701,257,0.009344631
940,347,0.009348111
671,246,0.009360448
577,213,0.009361641
791,292,0.009377719
641,235,0.009377746
1005,371,0.00938695
611,224,0.009396743
581,213,0.009417702
214,79,0.009421069
551,202,0.009440944
1072,393,0.00945354
921,340,0.009458299
521,191,0.009466863
707,261,0.009469568
1012,371,0.009480975
493,182,0.00949062
491,180,0.009495949
772,285,0.009509899
952,349,0.009511868
1051,388,0.009518942
461,169,0.009528822
279,103,0.009543964
892,327,0.009546918
431,158,0.009566273
902,333,0.00957312
623,230,0.009586176
832,305,0.009587024
967,357,0.009598355
401,147,0.009609328
344,127,0.009620411
772,283,0.009633366
753,278,0.009648735
371,136,0.009659348
409,151,0.009672557
1083,397,0.009677869
712,261,0.00968752
883,326,0.009692871
1053,386,0.009697446
474,175,0.0097104
341,125,0.009718172
1013,374,0.009725679
539,199,0.009739115
993,364,0.00974015
652,239,0.009751644
604,223,0.009761649
963,353,0.009763497
669,247,0.009779804
311,114,0.009788347
734,271,0.009794744
799,295,0.009807252
903,331,0.009814848
864,319,0.009817879
929,343,0.009827018
592,217,0.009828771
994,367,0.009834962
1059,391,0.009841931
873,320,0.009843172
281,103,0.009873511
813,298,0.009906091
532,195,0.0099233
783,287,0.009941168
65,24,0.009948495
1034,379,0.009950362
251,92,0.009979041
